,id_rc,row,column,x,y,in_bounds,cond_mt_lowcrust_conus117_250m,cond_mt_mantle_conus117_250m,cond_mt_midcrust_conus117_250m,cond_mt_surface_conus117_250m,cond_mt_upmantle_conus117_250m,dem_conus117_250m,depth_to_basement_conus117_250m,deq_n100a05_conus117_250m,deq_n100a10_conus117_250m,deq_n100a15_conus117_250m,deq_n200a05_conus117_250m,deq_n200a10_conus117_250m,deq_n200a15_conus117_250m,deq_n50a05_conus117_250m,deq_n50a10_conus117_250m,deq_n50a15_conus117_250m,elevation_detrended_span005_conus117_250m,elevation_detrended_span01_conus117_250m,elevation_detrended_span03_conus117_250m,elevation_trend_span005_conus117_250m,elevation_trend_span01_conus117_250m,elevation_trend_span03_conus117_250m,geod_2ndinv_conus117_250m,geod_dilation_conus117_250m,geod_shear_conus117_250m,grav_iso_anom_conus117_250m,heatflow_eqwt_conus117_250m,heatflow_qcwt_conus117_250m,heatflow_tcwt_conus117_250m,hs_conus117_250m,ieq_n100a05_conus117_250m,ieq_n100a10_conus117_250m,ieq_n100a15_conus117_250m,ieq_n200a05_conus117_250m,ieq_n200a10_conus117_250m,ieq_n200a15_conus117_250m,ieq_n50a05_conus117_250m,ieq_n50a10_conus117_250m,ieq_n50a15_conus117_250m,mag_hgm_conus117_250m_tif_conus117_250m,mag_iso_anom_conus117_250m,qfaults_dist_age_0-15k_conus117_250m,qfaults_dist_age_130k-750k_conus117_250m,qfaults_dist_age_15k-130k_conus117_250m,qfaults_dist_age_750k-2600k_conus117_250m,qfaults_dist_age_other_conus117_250m,qfaults_dist_all_conus117_250m,qfv2_lr_recsr_conus117_250m,NegSite_Distance,PosSite_Distance,id,col1,geometry
1659,R2371C1283,2371,1283,-85324.52576,1647620.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1437,819.36896,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-354.54797,-414.24194,-436.90942,1792.9531,1852.6471,1875.3146,43.8,0.9,30.5,-24.06935,83.02208,83.81689,83.3703,215,1284.6,1355.2,1217.9,3218.7,2217.4,2408.7,417.7,443.4,539.1,1.8805438e-05,-133.63287,2015.5645,13532.368,9055.385,5750,429000.66,2015.5645,-7.8975453,22259.59,500,0,WalkerLane,POINT (-85324.52575887169 1647620.1753636356)
1663,R2372C1279,2372,1279,-86324.52576,1647370.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1456,813.0092,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-352.8922,-408.41016,-424.53625,1809.0143,1864.5322,1880.6583,44,1.3,30.5,-23.414038,82.899345,83.6791,83.19859,205,1249.3,1264.3,1168.8,4105,2192,2208.7,450.8,456.6,535.1,2.010805e-05,-123.05422,1060.6602,14206.072,8035.079,6670.832,429950.16,1060.6602,-7.684845,21990.51,559.01697,0,WalkerLane,POINT (-86324.52575887169 1647370.1753636356)
1664,R2372C1280,2372,1280,-86074.52576,1647370.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1450,813.0092,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-352.11768,-408.6869,-426.45593,1804.9823,1861.5515,1879.3206,44,1.3,30.5,-23.414038,82.928566,83.7123,83.23794,204,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,2.010805e-05,-123.05422,1250,14089.003,8284.0205,6427.48,429750.28,1250,-7.7379637,22109.156,353.5534,0,WalkerLane,POINT (-86074.52575887169 1647370.1753636356)
1665,R2372C1281,2372,1281,-85824.52576,1647370.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1440,813.0092,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-357.96106,-415.19934,-434.0985,1801.9371,1859.1754,1878.0746,44,1.3,30.5,-23.414038,82.95779,83.745514,83.27731,209,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,2.010805e-05,-123.05422,1457.7379,13975.425,8533.024,6184.658,429550.5,1457.7379,-7.7862835,22229.729,250,0,WalkerLane,POINT (-85824.52575887169 1647370.1753636356)
1666,R2372C1282,2372,1282,-85574.52576,1647370.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1437,819.36896,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-358.78088,-417.0658,-437.60303,1797.9158,1856.2007,1876.7379,43.8,0.9,30.5,-24.06935,82.98701,83.778725,83.31673,214,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-133.63287,1677.051,13865.425,8782.084,5942.432,429350.75,1677.051,-7.8295155,22352.186,353.5534,0,WalkerLane,POINT (-85574.52575887169 1647370.1753636356)
1667,R2372C1283,2372,1283,-85324.52576,1647370.1753636356,1,4.615908,4.2630525,2.8465846,3.0583396,4.229459,1436,819.36896,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-360.58667,-419.02454,-439.8805,1796.8645,1855.3024,1876.1583,43.8,0.9,30.5,-24.06935,83.01623,83.81194,83.35617,219,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-133.63287,1903.9432,13759.088,9031.196,5700.877,429151.06,1903.9432,-7.866982,22476.494,559.01697,0,WalkerLane,POINT (-85324.52575887169 1647370.1753636356)
1670,R2373C1279,2373,1279,-86324.52576,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1450,756.1472,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-362.1626,-416.37366,-430.63562,1813.0416,1867.2527,1881.5146,44,1.3,30.5,-24.941181,82.89344,83.67402,83.18449,207,1249.3,1264.3,1168.8,4105,2192,2208.7,450.8,456.6,535.1,2.010805e-05,-130.81389,901.3878,14426.538,8015.61,6600.1895,430100.34,901.3878,-7.6149154,22212.146,707.1068,0,WalkerLane,POINT (-86324.52575887169 1647120.1753636356)
1671,R2373C1280,2373,1280,-86074.52576,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1444,756.1472,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-360.67322,-415.94836,-431.86646,1808.9806,1864.2557,1880.1738,44,1.3,30.5,-24.941181,82.92267,83.70725,83.223816,208,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,2.010805e-05,-130.81389,1118.0339,14311.271,8265.138,6373.7744,429900.56,1118.0339,-7.6875715,22329.762,559.01697,0,WalkerLane,POINT (-86074.52575887169 1647120.1753636356)
1672,R2373C1281,2373,1281,-85824.52576,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1437,756.1472,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-364.49182,-420.4485,-437.50952,1805.9069,1861.8635,1878.9246,44,1.3,30.5,-24.941181,82.95189,83.74049,83.26318,214,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,2.010805e-05,-130.81389,1346.2913,14199.472,8514.693,6128.825,429700.84,1346.2913,-7.74786,22449.299,500,0,WalkerLane,POINT (-85824.52575887169 1647120.1753636356)
1673,R2373C1282,2373,1282,-85574.52576,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1435,742.0149,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-364.63147,-421.64758,-440.36,1801.8563,1858.8724,1877.5848,43.8,0.9,30.5,-24.829538,82.98112,83.773735,83.30258,218,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-131.20139,1581.1388,14091.221,8764.274,5884.3013,429501.16,1581.1388,-7.7981987,22570.719,559.01697,0,WalkerLane,POINT (-85574.52575887169 1647120.1753636356)
1674,R2373C1283,2373,1283,-85324.52576,1647120.1753636356,1,4.3633385,4.2630525,2.8465846,3.0583396,4.229459,1436,742.0149,1170,2268.5,3198.6,763.3,2627.8,2251.8,2189.2,1829.6,4290.9,-361.68506,-419.7556,-440.11438,1797.817,1855.8876,1876.2463,43.8,0.9,30.5,-24.829538,83.01033,83.806984,83.34202,221,1146.5,1275.2,1119.7,3063.6,2152.3,2138.8,402.2,418.2,508.1,1.8805438e-05,-131.20139,1820.0275,13986.601,9013.878,5640.2573,429301.53,1820.0275,-7.8404365,22693.99,707.1068,0,WalkerLane,POINT (-85324.52575887169 1647120.1753636356)
1689,R2386C1504,2386,1504,-30074.52576,1643870.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1518,213.00888,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-147.75647,-150.15356,-197.23877,1667.1465,1669.5436,1716.6288,17.9,1.5,11.7,-3.1045775,85.09045,86.94057,87.801506,225,248,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29068.883,7403.5464,10934.464,10000,388804.97,7403.5464,-8.92658,34308.31,707.1068,0,WalkerLane,POINT (-30074.525758871692 1643870.1753636356)
1690,R2386C1505,2386,1505,-29824.52576,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1515,213.00888,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-153.71594,-155.8451,-202.9342,1667.3816,1669.5107,1716.5999,17.9,1.5,11.7,-3.1045775,85.08095,86.93594,87.79752,223,248,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29258.545,7458.217,11180.34,10151.971,388620.16,7458.217,-8.93352,34196.37,559.01697,0,WalkerLane,POINT (-29824.525758871692 1643870.1753636356)
1691,R2386C1506,2386,1506,-29574.52576,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1513,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-154.00354,-155.49512,-202.41016,1668.0225,1669.514,1716.4291,17.9,1.5,11.7,-8.04942,85.071236,86.93111,87.79326,224,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29449.11,7520.8047,11404.495,10307.764,388435.4,7520.8047,-8.940748,34085.797,500,0,WalkerLane,POINT (-29574.525758871692 1643870.1753636356)
1692,R2386C1507,2386,1507,-29324.52576,1643870.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1514,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-154.8645,-155.82104,-202.74329,1668.4926,1669.4491,1716.3713,17.9,1.5,11.7,-8.04942,85.06132,86.92605,87.78872,227,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29640.555,7591.1133,11629.703,10467.211,388250.72,7591.1133,-8.948322,33976.598,559.01697,0,WalkerLane,POINT (-29324.525758871692 1643870.1753636356)
1693,R2386C1508,2386,1508,-29074.52576,1643870.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1518,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-154.42041,-154.84253,-201.7716,1668.9628,1669.3849,1716.314,17.2,1.6,11.4,-8.04942,85.05118,86.92078,87.78391,228,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29832.867,7668.9307,11855.905,10630.1455,388066.12,7668.9307,-8.956104,33868.79,707.1068,0,WalkerLane,POINT (-29074.525758871692 1643870.1753636356)
1696,R2387C1504,2387,1504,-30074.52576,1643620.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1524,213.00888,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-142.62158,-145.08423,-191.80188,1667.2532,1669.7158,1716.4335,17.9,1.5,11.7,-3.1045775,85.066315,86.93031,87.77561,224,248,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29232.9,7158.9106,10982.941,10090.218,388973.34,7158.9106,-8.91872,34084.77,559.01697,0,WalkerLane,POINT (-30074.525758871692 1643620.1753636356)
1697,R2387C1505,2387,1505,-29824.52576,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1522,213.00888,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-148.70288,-150.62817,-197.35425,1667.7231,1669.6484,1716.3745,17.9,1.5,11.7,-3.1045775,85.05685,86.92574,87.77168,223,248,284.7,553.4,361.6,360.6,614.6,154.8,291.5,344.7,1.2806713e-05,34.38886,29421.506,7215.435,11227.756,10259.143,388788.6,7215.435,-8.925953,33972.156,353.5534,0,WalkerLane,POINT (-29824.525758871692 1643620.1753636356)
1698,R2387C1506,2387,1506,-29574.52576,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1519,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-151.11987,-152.50854,-199.24268,1668.1932,1669.5819,1716.316,17.9,1.5,11.7,-8.04942,85.047165,86.92096,87.76748,224,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29611.02,7280.11,11472.794,10431.323,388603.9,7280.11,-8.933489,33860.906,250,0,WalkerLane,POINT (-29574.525758871692 1643620.1753636356)
1699,R2387C1507,2387,1507,-29324.52576,1643620.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1518,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-150.48254,-151.23169,-197.79297,1668.834,1669.5831,1716.1444,17.9,1.5,11.7,-8.04942,85.03728,86.91596,87.763,228,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29801.426,7352.7207,11718.042,10606.602,388419.3,7352.7207,-8.941305,33751.04,353.5534,0,WalkerLane,POINT (-29324.525758871692 1643620.1753636356)
1700,R2387C1508,2387,1508,-29074.52576,1643620.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1524,690.32794,167.9,516.3,426.7,337.2,395.1,333,177.6,564.2,496.7,-149.5664,-149.77966,-196.34863,1669.3041,1669.5173,1716.0863,17.2,1.6,11.4,-8.04942,85.027176,86.91075,87.758255,229,240.9,275.2,551.1,332.3,365.7,625,164.8,299.9,337.1,7.531212e-06,36.989502,29992.707,7433.034,11963.486,10784.827,388234.78,7433.034,-8.949436,33642.562,559.01697,0,WalkerLane,POINT (-29074.525758871692 1643620.1753636356)
1704,R2388C1504,2388,1504,-30074.52576,1643370.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1528,213.00888,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-140.69543,-143.05664,-189.59253,1667.424,1669.7852,1716.321,17.9,1.5,11.7,-3.1045775,85.04207,86.91992,87.74962,223,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.2806713e-05,34.38886,29398.129,6914.658,11036.87,9905.807,389141.75,6914.658,-8.907911,33861.566,500,0,WalkerLane,POINT (-30074.525758871692 1643370.1753636356)
1705,R2388C1505,2388,1505,-29824.52576,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1527,213.00888,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-142.11621,-143.83691,-190.20044,1668.0647,1669.7854,1716.1489,17.9,1.5,11.7,-3.1045775,85.03263,86.91541,87.74574,223,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.2806713e-05,34.38886,29585.68,6973.1626,11280.515,10077.822,388957.1,6973.1626,-8.91539,33748.273,250,0,WalkerLane,POINT (-29824.525758871692 1643370.1753636356)
1706,R2388C1506,2388,1506,-29574.52576,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1523,690.32794,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-144.25256,-145.70422,-192.07227,1668.2996,1669.7512,1716.1193,17.9,1.5,11.7,-8.04942,85.02299,86.91068,87.74159,225,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,29774.15,7040.064,11524.431,10253.048,388772.5,7040.064,-8.923168,33636.344,0,0,WalkerLane,POINT (-29574.525758871692 1643370.1753636356)
1707,R2388C1507,2388,1507,-29324.52576,1643370.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1523,690.32794,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-145.51074,-146.32092,-192.51721,1668.9402,1669.7504,1715.9467,17.9,1.5,11.7,-8.04942,85.01312,86.90574,87.737175,228,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,29963.52,7115.1245,11768.603,10431.323,388588,7115.1245,-8.931238,33525.797,250,0,WalkerLane,POINT (-29324.525758871692 1643370.1753636356)
1708,R2388C1508,2388,1508,-29074.52576,1643370.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1528,690.32794,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-144.6311,-144.90344,-191.10852,1669.4102,1669.6825,1715.8876,17.2,1.6,11.4,-8.04942,85.00306,86.90059,87.73249,228,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,36.989502,30153.773,7198.09,12013.014,10612.492,388403.53,7198.09,-8.939613,33416.65,500,0,WalkerLane,POINT (-29074.525758871692 1643370.1753636356)
1712,R2389C1504,2389,1504,-30074.52576,1643120.1753636356,1,3.949664,4.2493615,2.8869188,2.8506346,4.008004,1531,118.69021,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-131.05896,-133.48694,-179.65442,1667.5306,1669.9586,1716.1261,17.9,1.5,11.7,-2.8773885,85.01772,86.90939,87.72351,223,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.2806713e-05,28.202723,29564.549,6670.832,11070.795,9724.325,389310.28,6670.832,-8.896696,33638.71,559.01697,0,WalkerLane,POINT (-30074.525758871692 1643120.1753636356)
1713,R2389C1505,2389,1505,-29824.52576,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1531,118.69021,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-134.81506,-136.60059,-182.59692,1668.1713,1669.9568,1715.9531,17.9,1.5,11.7,-2.8773885,85.008316,86.90494,87.719696,225,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.2806713e-05,28.202723,29751.05,6731.456,11319.231,9899.495,389125.7,6731.456,-8.904435,33524.727,353.5534,0,WalkerLane,POINT (-29824.525758871692 1643120.1753636356)
1714,R2389C1506,2389,1506,-29574.52576,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1530,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-139.13403,-140.37952,-186.38599,1668.641,1669.8865,1715.893,17.9,1.5,11.7,-7.7665257,84.998695,86.90027,87.71561,227,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,29938.479,6800.7354,11567.735,10077.822,388941.2,6800.7354,-8.912476,33412.113,250,0,WalkerLane,POINT (-29574.525758871692 1643120.1753636356)
1715,R2389C1507,2389,1507,-29324.52576,1643120.1753636356,1,3.9128618,4.2493615,2.8869188,2.8506346,4.008004,1531,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-137.15369,-137.75586,-183.59155,1669.2815,1669.8837,1715.7194,17.9,1.5,11.7,-7.7665257,84.98887,86.895386,87.71125,228,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,30126.814,6878.408,11816.303,10259.143,388756.75,6878.408,-8.920792,33300.883,353.5534,0,WalkerLane,POINT (-29324.525758871692 1643120.1753636356)
1716,R2389C1508,2389,1508,-29074.52576,1643120.1753636356,1,3.9128618,4.2493615,2.9146876,2.8748376,4.008004,1531,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-139.15637,-139.21912,-185.06458,1669.7513,1669.8141,1715.6595,17.2,1.6,11.4,-7.7665257,84.978836,86.89028,87.70662,228,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.531212e-06,39.035843,30316.043,6964.1943,12064.929,10443.299,388572.38,6964.1943,-8.929366,33191.055,559.01697,0,WalkerLane,POINT (-29074.525758871692 1643120.1753636356)
1719,R2390C1504,2390,1504,-30074.52576,1642870.1753636356,1,3.949664,4.2493615,2.8869188,2.7967196,4.008004,1544,118.69021,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-128.28027,-130.50476,-176.30896,1667.8723,1670.0968,1715.901,18.1,1.3,12.1,-2.8773885,84.99326,86.89873,87.697296,225,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.1594763e-05,28.202723,29732.137,6427.48,11101.802,9545.941,389478.9,6427.48,-8.885115,33416.207,707.1068,0,WalkerLane,POINT (-30074.525758871692 1642870.1753636356)
1720,R2390C1505,2390,1505,-29824.52576,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543,118.69021,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-129.1991,-130.7793,-176.41345,1668.5127,1670.0929,1715.727,18.1,1.3,12.1,-2.8773885,84.98389,86.89433,87.69354,227,274,304.2,573.9,355.2,409,623.6,170.9,303.7,346.7,1.1594763e-05,28.202723,29917.596,6490.3774,11349.56,9724.325,389294.4,6490.3774,-8.892998,33301.527,559.01697,0,WalkerLane,POINT (-29824.525758871692 1642870.1753636356)
1721,R2390C1506,2390,1506,-29574.52576,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-131.69897,-132.73767,-178.38269,1668.9824,1670.0211,1715.6661,18.1,1.3,12.1,-7.7665257,84.9743,86.88972,87.68951,227,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30103.986,6562.202,11597.413,9905.807,389109.97,6562.202,-8.901279,33188.223,500,0,WalkerLane,POINT (-29574.525758871692 1642870.1753636356)
1722,R2390C1507,2390,1507,-29324.52576,1642870.1753636356,1,3.9128618,4.2493615,2.8869188,2.7967196,4.008004,1543,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-128.83606,-129.50012,-174.97021,1669.388,1670.052,1715.5221,18.1,1.3,12.1,-7.7665257,84.96451,86.88489,87.68521,227,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30291.295,6642.665,11845.357,10090.218,388925.6,6642.665,-8.909849,33076.3,559.01697,0,WalkerLane,POINT (-29324.525758871692 1642870.1753636356)
1723,R2390C1508,2390,1508,-29074.52576,1642870.1753636356,1,3.9128618,4.2493615,2.9146876,2.8719778,4.008004,1542,466.22357,411,755.2,752,444.4,597.5,621.7,155.1,822.4,845.4,-130.95276,-131.07556,-176.55652,1669.8577,1669.9805,1715.4614,17.5,1.2,11.5,-7.7665257,84.954506,86.87985,87.68064,229,254.9,332.1,572.2,290.1,388,632.8,202.6,297.8,351.3,7.818494e-06,39.035843,30479.502,6731.456,12093.387,10277.402,388741.3,6731.456,-8.918739,32965.785,707.1068,0,WalkerLane,POINT (-29074.525758871692 1642870.1753636356)
1738,R2393C1089,2393,1089,-133824.5258,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1841,237.51387,1730.4,1512.9,3307.6,1301,1215.5,2995.2,1991.6,2079.3,2800,-348.9242,-349.47742,-352.97498,2193.3577,2193.911,2197.4084,53.2,43,9.4,-10.539422,77.14041,77.307846,76.09039,114,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.1211878e-05,-133.62016,9199.185,57079.99,750,3010.3987,471708.4,750,-7.429489,18876.012,707.1068,0,WalkerLane,POINT (-133824.5257588717 1642120.1753636356)
1739,R2393C1090,2393,1090,-133574.5258,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1773,297.8632,1730.4,1512.9,3307.6,1301,1215.5,2995.2,1991.6,2079.3,2800,-401.3042,-400.61987,-403.74805,2193.215,2192.5308,2195.659,50.1,38.1,11,-12.758578,77.16976,77.339516,76.12271,128,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,9000,56842.438,1000,3259.6013,471501.06,1000,-7.5148478,18976.738,559.01697,0,WalkerLane,POINT (-133574.5257588717 1642120.1753636356)
1740,R2393C1091,2393,1091,-133324.5258,1642120.1753636356,1,3.8593724,4.2462053,0.28100985,-0.10899738,3.8549097,1737,297.8632,1730.4,1512.9,3307.6,1301,1215.5,2995.2,1991.6,2079.3,2800,-446.82703,-444.56775,-447.42224,2193.1128,2190.8535,2193.708,50.1,38.1,11,-12.758578,77.19911,77.371185,76.15505,148,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8750,56604.992,1250,3508.9172,471293.75,1250,-7.5771885,19079.943,500,0,WalkerLane,POINT (-133324.5257588717 1642120.1753636356)
1741,R2393C1092,2393,1092,-133074.5258,1642120.1753636356,1,3.8593724,4.2462053,0.3273585,-0.10899738,3.8549097,1712,297.8632,1397.9,1293.3,1698,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-483.9292,-480.10327,-482.6809,2193.0044,2189.1785,2191.756,50.1,38.1,11,-12.758578,77.22845,77.402855,76.187416,189,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8500,56367.656,1500,3758.324,471086.5,1500,-7.6242905,19185.582,559.01697,0,WalkerLane,POINT (-133074.5257588717 1642120.1753636356)
1742,R2393C1093,2393,1093,-132824.5258,1642120.1753636356,1,3.8593724,4.2462053,0.3273585,-0.10899738,3.8549097,1699,297.8632,1397.9,1293.3,1698,1200.2,1023.4,2380.3,1794.5,2008.5,2069.9,-490.97827,-485.79028,-487.96167,2193.0103,2187.8223,2189.9937,50.1,38.1,11,-12.758578,77.25778,77.434525,76.2198,219,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.3295235e-05,-119.18509,8250,56130.43,1750,4007.805,470879.3,1750,-7.661834,19293.604,707.1068,0,WalkerLane,POINT (-132824.5257588717 1642120.1753636356)
1745,R2394C1089,2394,1089,-133824.5258,1641870.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1799,237.51387,1730.4,1512.9,3307.6,1301,1215.5,2995.2,1991.6,2079.3,2800,-430.5725,-431.81616,-435.11597,2193.2659,2194.5095,2197.8093,53.2,43,9.4,-10.539422,77.12683,77.29428,76.072014,83,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.0399919e-05,-133.62016,9253.378,57158.223,750,3000,471848.1,750,-7.43012,18646.105,559.01697,0,WalkerLane,POINT (-133824.5257588717 1641870.1753636356)
1746,R2394C1090,2394,1090,-133574.5258,1641870.1753636356,1,3.8593724,4.2462053,0.28100985,-0.09791815,3.8549097,1755,297.8632,1730.4,1512.9,3307.6,1301,1215.5,2995.2,1991.6,2079.3,2800,-427.0802,-426.73108,-429.76404,2193.1765,2192.8274,2195.8604,50.1,38.1,11,-12.758578,77.156235,77.32601,76.10437,138,1433.5,1409,1977,1901.5,2370.7,2374.4,477.2,871.2,989.3,2.2347931e-05,-119.18509,9003.472,56920.996,1000,3250,471640.8,1000,-7.5129137,18747.928,353.5534,0,WalkerLane,POINT (-133574.5257588717 1641870.1753636356)
